epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
0,0.498873233795166,2634.0,2703.0,8.574441909790039,0.4974818229675293,0.49888765811920166,0.5053521394729614,0.4959353506565094,2622.0,2691.0,0.5026295781135559,486.0,838.0,7.9747772216796875,0.5152668356895447,0.5020796060562134,0.6348609924316406,0.513282060623169,493.0,845.0
1,0.5062910914421082,2594.0,2664.0,7.3589911460876465,0.5128750801086426,0.5062094330787659,0.5128638744354248,0.5117133855819702,2661.0,2731.0,0.5097671151161194,725.0,580.0,6.695319652557373,0.5278884172439575,0.5109612345695496,0.45529675483703613,0.5207557082176208,751.0,606.0
2,0.5190610289573669,2580.0,2542.0,6.04735803604126,0.5210655927658081,0.5191980600357056,0.5154929757118225,0.5275573134422302,2783.0,2745.0,0.5142749547958374,795.0,498.0,5.418997764587402,0.5246217846870422,0.5183752179145813,0.40270474553108215,0.5175619125366211,833.0,536.0
3,0.5178403854370117,2623.0,2512.0,4.888225555419922,0.521561324596405,0.5182201862335205,0.5074178576469421,0.5267410278320312,2813.0,2702.0,0.5123966932296753,685.0,613.0,4.37930965423584,0.527122437953949,0.5131056308746338,0.4853493571281433,0.5193287134170532,718.0,646.0
4,0.5289201736450195,2494.0,2523.0,3.959935188293457,0.536674439907074,0.5287635326385498,0.5316432118415833,0.5396978855133057,2802.0,2831.0,0.5116453766822815,790.0,510.0,3.5750441551208496,0.5320894718170166,0.5147478580474854,0.40646129846572876,0.5255768895149231,821.0,541.0
5,0.5335211157798767,2443.0,2525.0,3.2543039321899414,0.542256236076355,0.5330127477645874,0.5412206649780273,0.5475366711616516,2800.0,2882.0,0.5127723813056946,911.0,386.0,2.969930648803711,0.5260589718818665,0.5210918188095093,0.3155522048473358,0.5315419435501099,945.0,420.0
6,0.5346478819847107,2566.0,2390.0,2.7419586181640625,0.5419182181358337,0.5358322262763977,0.5181220769882202,0.5445117950439453,2935.0,2759.0,0.5199098587036133,475.0,803.0,2.529426336288452,0.527972936630249,0.5159734487533569,0.6431254744529724,0.5283219218254089,528.0,856.0
7,0.545539915561676,2329.0,2511.0,2.348029375076294,0.5594145059585571,0.5440348386764526,0.5626291036605835,0.5632598996162415,2814.0,2996.0,0.5202854871749878,455.0,822.0,2.192153215408325,0.5261415243148804,0.5159010887145996,0.6581517457962036,0.5326443314552307,509.0,876.0
8,0.5541784167289734,2299.0,2449.0,2.0421547889709473,0.5665271282196045,0.5526940822601318,0.5682629346847534,0.5781112313270569,2876.0,3026.0,0.5097671151161194,386.0,919.0,1.9258322715759277,0.510692834854126,0.5069742202758789,0.7099924683570862,0.5172624588012695,412.0,945.0
9,0.5528638362884521,2339.0,2423.0,1.8115894794464111,0.5790212154388428,0.5520429015159607,0.56075119972229,0.5824799537658691,2902.0,2986.0,0.5289255976676941,387.0,867.0,1.7304909229278564,0.5134730339050293,0.5212589502334595,0.7092411518096924,0.5302998423576355,464.0,944.0
10,0.580375611782074,2203.0,2266.0,1.6347860097885132,0.6029304265975952,0.5794357657432556,0.5862910747528076,0.6137529611587524,3059.0,3122.0,0.5311795473098755,480.0,768.0,1.5866979360580444,0.5382478833198547,0.5256330966949463,0.6393688917160034,0.5391953587532043,563.0,851.0
11,0.5894835591316223,2182.0,2190.0,1.5059688091278076,0.6150943636894226,0.5893493294715881,0.5902347564697266,0.6260296106338501,3135.0,3143.0,0.5116453766822815,560.0,740.0,1.4890530109405518,0.497597336769104,0.5102580785751343,0.5792636871337891,0.5150966048240662,591.0,771.0
12,0.610140860080719,2080.0,2072.0,1.4039415121078491,0.6399667263031006,0.6103065609931946,0.6093896627426147,0.6538334488868713,3253.0,3245.0,0.5086401104927063,528.0,780.0,1.411240816116333,0.5061652064323425,0.5072646737098694,0.6033057570457458,0.5149751901626587,551.0,803.0
13,0.6311737298965454,1998.0,1930.0,1.3201279640197754,0.6689013242721558,0.6328704357147217,0.624788761138916,0.6825563311576843,3395.0,3327.0,0.5067618489265442,413.0,900.0,1.365460991859436,0.5008659362792969,0.5049505233764648,0.6897069811820984,0.5099192261695862,431.0,918.0
14,0.6553990840911865,1817.0,1853.0,1.2511487007141113,0.7035374045372009,0.654355525970459,0.6587793231010437,0.7136489748954773,3472.0,3508.0,0.5101427435874939,629.0,675.0,1.3233129978179932,0.5055652260780334,0.5098039507865906,0.5274229645729065,0.5109894275665283,656.0,702.0
15,0.6755868792533875,1697.0,1758.0,1.1908172369003296,0.7334710359573364,0.6735982298851013,0.6813145279884338,0.7442816495895386,3567.0,3628.0,0.5056348443031311,763.0,553.0,1.309020757675171,0.5074478387832642,0.5066904425621033,0.42674681544303894,0.5141581892967224,778.0,568.0
16,0.6919248700141907,1676.0,1605.0,1.1432987451553345,0.7589168548583984,0.6945184469223022,0.6852582097053528,0.7648867964744568,3720.0,3649.0,0.5176559090614319,659.0,625.0,1.2941573858261108,0.5076149702072144,0.5181187391281128,0.5048835277557373,0.5175777673721313,706.0,672.0
17,0.7195305228233337,1507.0,1480.0,1.0904998779296875,0.7939105033874512,0.7206493020057678,0.7169952988624573,0.7953485250473022,3845.0,3818.0,0.5161532759666443,447.0,841.0,1.305687665939331,0.5120514631271362,0.5124637484550476,0.664162278175354,0.5204881429672241,490.0,884.0
18,0.748262882232666,1350.0,1331.0,1.0353344678878784,0.8275373578071594,0.749151885509491,0.7464788556098938,0.8294159173965454,3994.0,3975.0,0.5146506428718567,623.0,669.0,1.3266253471374512,0.5033482909202576,0.514161229133606,0.5319308638572693,0.5142306685447693,662.0,708.0
19,0.7589671611785889,1282.0,1285.0,0.9984772801399231,0.8431208729743958,0.7588213086128235,0.7592488527297974,0.845108151435852,4040.0,4043.0,0.5184072256088257,584.0,698.0,1.3335412740707397,0.5125176906585693,0.5169550180435181,0.5612321496009827,0.5228660106658936,633.0,747.0
