epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
10,0.5672300457954407,2147.0,2462.0,1.58504056930542,0.5880864262580872,0.5634751915931702,0.5968075394630432,0.5923572778701782,2863.0,3178.0,0.5041322112083435,628.0,692.0,1.5280628204345703,0.5130845308303833,0.5039426684379578,0.5281742811203003,0.5136783719062805,639.0,703.0
11,0.5757746696472168,2154.0,2364.0,1.4401286840438843,0.6077749729156494,0.5728996992111206,0.595492959022522,0.6136577725410461,2961.0,3171.0,0.4917355477809906,573.0,780.0,1.4146881103515625,0.5139493346214294,0.49284785985946655,0.5694966316223145,0.5096239447593689,551.0,758.0
12,0.5899530649185181,2110.0,2257.0,1.3332968950271606,0.6310772895812988,0.5875365734100342,0.6037558913230896,0.6348423957824707,3068.0,3215.0,0.5041322112083435,638.0,682.0,1.330435037612915,0.5179941058158875,0.5040000081062317,0.5206611752510071,0.5215166211128235,649.0,693.0
13,0.6179342865943909,1970.0,2099.0,1.251400113105774,0.64933842420578,0.6151448488235474,0.6300469636917114,0.659505307674408,3226.0,3355.0,0.5033808946609497,457.0,865.0,1.2757725715637207,0.5064148306846619,0.5025876760482788,0.656649112701416,0.5074239373207092,466.0,874.0
14,0.6349295973777771,1868.0,2020.0,1.1816959381103516,0.6866991519927979,0.6311849355697632,0.6492018699645996,0.6943612098693848,3305.0,3457.0,0.5033808946609497,625.0,697.0,1.235231637954712,0.5099972486495972,0.5032073855400085,0.5304282307624817,0.5120419263839722,634.0,706.0
15,0.6563380360603333,1779.0,1881.0,1.1308318376541138,0.7064477205276489,0.653399646282196,0.6659154891967773,0.7158716320991516,3444.0,3546.0,0.5146506428718567,740.0,552.0,1.2136938571929932,0.5107159614562988,0.5170603394508362,0.44402703642845154,0.5187385082244873,779.0,591.0
16,0.6801878213882446,1651.0,1755.0,1.0776852369308472,0.7396228313446045,0.676736056804657,0.6899530291557312,0.7485028505325317,3570.0,3674.0,0.515777587890625,592.0,697.0,1.2048327922821045,0.5122432708740234,0.5146239399909973,0.5552216172218323,0.5186505317687988,634.0,739.0
17,0.6930516362190247,1635.0,1634.0,1.0345202684402466,0.7680532932281494,0.6930878758430481,0.6929577589035034,0.772148072719574,3691.0,3690.0,0.4969947338104248,485.0,854.0,1.2073335647583008,0.5135415196418762,0.4976470470428467,0.6356123089790344,0.517163097858429,477.0,846.0
18,0.732018768787384,1423.0,1431.0,0.9847621321678162,0.8026519417762756,0.7316707372665405,0.7327699661254883,0.807991087436676,3894.0,3902.0,0.5172802209854126,586.0,699.0,1.2077683210372925,0.5155163407325745,0.5159279704093933,0.5597295165061951,0.5205059051513672,632.0,745.0
19,0.7448826432228088,1355.0,1362.0,0.9499695301055908,0.8216074109077454,0.7445611357688904,0.7455399036407471,0.8237908482551575,3963.0,3970.0,0.5052592158317566,392.0,925.0,1.2460293769836426,0.5025156140327454,0.5037553906440735,0.7054845690727234,0.5066520571708679,406.0,939.0
