epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
0,0.5030046701431274,2743.0,2550.0,8.54882526397705,0.49991750717163086,0.5031176805496216,0.4848826229572296,0.5024412274360657,2775.0,2582.0,0.4988730251789093,1052.0,282.0,7.977658748626709,0.5038708448410034,0.49732619524002075,0.20961682498455048,0.5213218927383423,1049.0,279.0
1,0.5338966846466064,2571.0,2393.0,7.4190778732299805,0.532712459564209,0.5350689888000488,0.5171831250190735,0.5379523038864136,2932.0,2754.0,0.4984973669052124,743.0,592.0,6.823381423950195,0.5024234056472778,0.498305082321167,0.44177311658859253,0.5053724050521851,739.0,588.0
2,0.5318309664726257,2603.0,2383.0,6.2530317306518555,0.5421685576438904,0.5332027673721313,0.5111737251281738,0.543286919593811,2942.0,2722.0,0.4984973669052124,893.0,442.0,5.702234745025635,0.5000952482223511,0.49772727489471436,0.3290758728981018,0.5060474872589111,889.0,438.0
3,0.5424413084983826,2536.0,2337.0,5.221562385559082,0.5661662220954895,0.5440889596939087,0.5237558484077454,0.5628854036331177,2988.0,2789.0,0.4883546233177185,821.0,541.0,4.781362533569336,0.4860115945339203,0.48525214195251465,0.38317054510116577,0.4867754578590393,790.0,510.0
4,0.5625352263450623,2465.0,2194.0,4.391414642333984,0.5964401960372925,0.5658884048461914,0.5370892286300659,0.5852317214012146,3131.0,2860.0,0.515777587890625,919.0,370.0,4.071154594421387,0.5041123032569885,0.5268542170524597,0.3095417022705078,0.5015672445297241,961.0,412.0
5,0.577558696269989,2319.0,2180.0,3.7695279121398926,0.6309241652488708,0.5796374678611755,0.5645070672035217,0.6148245930671692,3145.0,3006.0,0.503756582736969,1081.0,240.0,3.561757802963257,0.4994019865989685,0.5102040767669678,0.18782870471477509,0.48613372445106506,1091.0,250.0
6,0.5878873467445374,2361.0,2028.0,3.3052263259887695,0.6399723887443542,0.59375,0.5566197037696838,0.6284371614456177,3297.0,2964.0,0.4845980405807495,656.0,716.0,3.158435821533203,0.4911056458950043,0.485262393951416,0.5071374773979187,0.4840403199195862,615.0,675.0
7,0.6008450984954834,2225.0,2026.0,2.950645685195923,0.6677623987197876,0.6047600507736206,0.5821596384048462,0.651970624923706,3299.0,3100.0,0.4913598895072937,811.0,543.0,2.8712141513824463,0.49566027522087097,0.4891815483570099,0.39068371057510376,0.4872019588947296,788.0,520.0
8,0.621314525604248,2128.0,1905.0,2.6725542545318604,0.6880239844322205,0.6266170144081116,0.6003755927085876,0.6767309904098511,3420.0,3197.0,0.482719749212265,867.0,510.0,2.6455140113830566,0.4840511977672577,0.47638604044914246,0.3486100733280182,0.48227638006210327,821.0,464.0
9,0.641596257686615,2030.0,1787.0,2.442269802093506,0.7161655426025391,0.6483668088912964,0.6187793612480164,0.705254316329956,3538.0,3295.0,0.4793388545513153,925.0,461.0,2.4489173889160156,0.48267683386802673,0.46828141808509827,0.305033802986145,0.4816458523273468,870.0,406.0
10,0.6596243977546692,1912.0,1713.0,2.2577016353607178,0.7315824031829834,0.6658213138580322,0.640938937664032,0.7239471077919006,3612.0,3413.0,0.4913598895072937,647.0,707.0,2.296926498413086,0.4983346164226532,0.49173256754875183,0.5138993263244629,0.4954766035079956,624.0,684.0
11,0.674178421497345,1824.0,1646.0,2.1028919219970703,0.7497599124908447,0.680202066898346,0.6574648022651672,0.7428100109100342,3679.0,3501.0,0.4883546233177185,881.0,481.0,2.1888973712921143,0.4879772663116455,0.4833512306213379,0.3380916714668274,0.48911160230636597,850.0,450.0
12,0.6931455135345459,1707.0,1561.0,1.9744104146957397,0.7691488265991211,0.6985904574394226,0.6794366240501404,0.7628180980682373,3764.0,3618.0,0.4977460503578186,823.0,514.0,2.110348701477051,0.4827558398246765,0.49706459045410156,0.3816679120063782,0.4858477711677551,817.0,508.0
13,0.7091079950332642,1637.0,1461.0,1.8598105907440186,0.7938976883888245,0.7162556052207947,0.6925821304321289,0.783907413482666,3864.0,3688.0,0.4951164424419403,831.0,513.0,2.0352745056152344,0.48410964012145996,0.49358341097831726,0.37565740942955017,0.48876896500587463,818.0,500.0
14,0.7177464962005615,1525.0,1481.0,1.7653563022613525,0.8057766556739807,0.7195606827735901,0.7136150002479553,0.797011137008667,3844.0,3800.0,0.4928625226020813,878.0,472.0,1.98097825050354,0.48009344935417175,0.48972973227500916,0.3403455913066864,0.4846951365470886,859.0,453.0
15,0.7310798168182373,1486.0,1378.0,1.681634783744812,0.8183765411376953,0.7358635067939758,0.7209389805793762,0.8115790486335754,3947.0,3839.0,0.480465829372406,1076.0,307.0,1.986269474029541,0.4818947911262512,0.45373666286468506,0.19158527255058289,0.4767826199531555,1024.0,255.0
16,0.751079797744751,1386.0,1265.0,1.6032456159591675,0.8383213877677917,0.7569177746772766,0.7397183179855347,0.8293302655220032,4060.0,3939.0,0.4830954074859619,913.0,463.0,1.897016167640686,0.4869394898414612,0.4744608402252197,0.3140496015548706,0.4765421748161316,868.0,418.0
17,0.7544600963592529,1379.0,1236.0,1.5400553941726685,0.8444969654083252,0.7614820599555969,0.7410328388214111,0.838412344455719,4089.0,3946.0,0.4853493571281433,823.0,547.0,1.8573888540267944,0.4866844415664673,0.48151659965515137,0.3816679120063782,0.48034048080444336,784.0,508.0
18,0.7692018747329712,1263.0,1195.0,1.4657255411148071,0.8649866580963135,0.7726840376853943,0.7628169059753418,0.8592362999916077,4130.0,4062.0,0.4909842312335968,904.0,451.0,1.866723656654358,0.4865539073944092,0.48633256554603577,0.3208114206790924,0.4808312952518463,880.0,427.0
19,0.7845070362091064,1184.0,1111.0,1.4130529165267944,0.8727632761001587,0.7884615659713745,0.7776525616645813,0.8681339025497437,4214.0,4141.0,0.5131480097770691,703.0,593.0,1.7791998386383057,0.508181631565094,0.5143325328826904,0.4718256890773773,0.5090840458869934,738.0,628.0
