epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
0,0.5035680532455444,2573.0,2714.0,8.570034980773926,0.502999484539032,0.5034760236740112,0.516807496547699,0.5020767450332642,2611.0,2752.0,0.5056348443031311,865.0,451.0,7.9767913818359375,0.5058242082595825,0.5081788301467896,0.3501127064228058,0.5044359564781189,880.0,466.0
1,0.5100469589233398,2544.0,2674.0,7.367313861846924,0.5105176568031311,0.5098075270652771,0.5222535133361816,0.5136957168579102,2651.0,2781.0,0.5093914270401001,838.0,468.0,6.7041015625,0.5087391138076782,0.5130072832107544,0.3703981935977936,0.5069583058357239,863.0,493.0
2,0.5068544745445251,2600.0,2652.0,6.0418901443481445,0.5129743218421936,0.5067881941795349,0.5117371082305908,0.5129832029342651,2673.0,2725.0,0.5071374773979187,886.0,426.0,5.383573532104492,0.5129871368408203,0.510906994342804,0.3343350887298584,0.5119132399559021,905.0,445.0
3,0.5023474097251892,2696.0,2604.0,4.765560626983643,0.5072963833808899,0.5023887157440186,0.49370890855789185,0.5061827301979065,2721.0,2629.0,0.5048835277557373,848.0,470.0,4.167582988739014,0.5099122524261475,0.506820559501648,0.362885057926178,0.5143582820892334,861.0,483.0
4,0.5238497853279114,2431.0,2640.0,3.690694570541382,0.5313670635223389,0.5229490399360657,0.5434741973876953,0.5345044136047363,2685.0,2894.0,0.5041322112083435,667.0,653.0,3.2697627544403076,0.5197907090187073,0.504176139831543,0.4988730251789093,0.5200413465499878,678.0,664.0
5,0.5267605781555176,2481.0,2559.0,2.9467294216156006,0.5334783792495728,0.5263742208480835,0.5340844988822937,0.5371368527412415,2766.0,2844.0,0.5169045925140381,1130.0,156.0,2.6448304653167725,0.5267788171768188,0.5630252361297607,0.1510142683982849,0.52448570728302,1175.0,201.0
6,0.5227230191230774,2573.0,2510.0,2.398455858230591,0.5330773591995239,0.5229950547218323,0.516807496547699,0.5385344624519348,2815.0,2752.0,0.4977460503578186,647.0,690.0,2.181119441986084,0.5174087285995483,0.4978165924549103,0.5138993263244629,0.507625162601471,641.0,684.0
7,0.5318309664726257,2386.0,2600.0,1.9933313131332397,0.5400857329368591,0.5306012034416199,0.5519248843193054,0.5455361008644104,2725.0,2939.0,0.5086401104927063,420.0,888.0,1.831960678100586,0.5220731496810913,0.5063924193382263,0.6844477653503418,0.5275051593780518,443.0,911.0
8,0.5498591661453247,2332.0,2462.0,1.6995534896850586,0.5704635977745056,0.5486709475517273,0.5620657205581665,0.5721129179000854,2863.0,2993.0,0.503756582736969,644.0,677.0,1.5978833436965942,0.507790207862854,0.5036656856536865,0.5161532759666443,0.5056853890419006,654.0,687.0
9,0.544413149356842,2431.0,2421.0,1.5008149147033691,0.562713086605072,0.5444967150688171,0.5434741973876953,0.5693902969360352,2904.0,2894.0,0.5293012857437134,569.0,684.0,1.4283621311187744,0.5335912108421326,0.5269709825515747,0.5725018978118896,0.5363843441009521,647.0,762.0
