epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
0,0.5018782615661621,2684.0,2620.0,8.484968185424805,0.5026701092720032,0.5019011497497559,0.4958677589893341,0.5046329498291016,2704.0,2640.0,0.4883633553981781,282.0,1081.0,7.871381759643555,0.49175649881362915,0.4927264153957367,0.7882882952690125,0.4759824573993683,251.0,1050.0
1,0.5268595218658447,2615.0,2423.0,7.246447563171387,0.5357351303100586,0.527864396572113,0.5088279247283936,0.5385607481002808,2901.0,2709.0,0.5086336135864258,310.0,999.0,6.6116623878479,0.5094714760780334,0.5056902766227722,0.7672672867774963,0.5072958469390869,333.0,1022.0
2,0.5337152481079102,2552.0,2413.0,6.021429538726807,0.5424599051475525,0.5346190929412842,0.5206611752510071,0.5455781817436218,2911.0,2772.0,0.5011261105537415,569.0,760.0,5.472194194793701,0.5063570141792297,0.5009849071502686,0.5728228092193604,0.5059634447097778,572.0,763.0
3,0.5531555414199829,2505.0,2253.0,5.015640735626221,0.5749379396438599,0.5557965040206909,0.5294890999794006,0.5805936455726624,3071.0,2819.0,0.5131381154060364,430.0,867.0,4.622006416320801,0.5206844806671143,0.5098925828933716,0.6771771907806396,0.5210638642311096,465.0,902.0
4,0.5761645436286926,2341.0,2172.0,4.251737117767334,0.6070192456245422,0.5786615014076233,0.5602930188179016,0.6085565090179443,3152.0,2983.0,0.5228978991508484,486.0,785.0,3.9593985080718994,0.5372530817985535,0.5187001824378967,0.6351351141929626,0.5384621620178223,547.0,846.0
5,0.581142008304596,2223.0,2237.0,3.668442726135254,0.6195243000984192,0.580929160118103,0.5824568271636963,0.6165632009506226,3087.0,3101.0,0.5191441178321838,758.0,523.0,3.443179130554199,0.5393620133399963,0.5232452154159546,0.4309309422969818,0.5371867418289185,809.0,574.0
6,0.6076258420944214,2161.0,2017.0,3.207979679107666,0.654166579246521,0.6106177568435669,0.5941022038459778,0.6501631140708923,3307.0,3163.0,0.5386636853218079,742.0,487.0,3.058799982070923,0.5572581887245178,0.5478180050849915,0.44294294714927673,0.5594070553779602,845.0,590.0
7,0.61006760597229,2162.0,1990.0,2.8686070442199707,0.6604839563369751,0.6137422323226929,0.5939143300056458,0.6568660140037537,3334.0,3162.0,0.5150150060653687,727.0,565.0,2.766879081726074,0.5474881529808044,0.5170940160751343,0.4542042016983032,0.5403807163238525,767.0,605.0
8,0.6366453766822815,1956.0,1913.0,2.5778563022613525,0.6961355209350586,0.6377580165863037,0.6326070427894592,0.6951296329498291,3411.0,3368.0,0.5352852940559387,579.0,659.0,2.523404598236084,0.5564896464347839,0.5332860946655273,0.565315306186676,0.5588051080703735,673.0,753.0
9,0.644534170627594,1866.0,1919.0,2.3585152626037598,0.7110232710838318,0.6431095600128174,0.6495116353034973,0.7088714838027954,3405.0,3458.0,0.5570570826530457,611.0,569.0,2.343536615371704,0.5730150938034058,0.5589147210121155,0.5412912964820862,0.5702982544898987,763.0,721.0
